judge_id,dataset,model,condition,condition_label,persona_id,scenario_id,turn_id,fact_key,error_type,automatic_factual_correct,automatic_repeated_error,factual_correctness,persona_consistency,tone_match,memory_use,coherence,safety_compliance,judge_correction_success,judge_repeated_error,one_sentence_rationale,judge_model
main_qwen7b14b::local_transformers:Qwen2___5-14B-Instruct::C4::p_omar::fs025::6,main_qwen7b14b,local_transformers:Qwen2___5-14B-Instruct,C4,C4 Direct Correction Baseline,p_omar,fs025,6,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly states Montreal, avoids the wrong prior Chicago, fits the friendly and observant persona, maintains appropriate AI companion tone, uses the memory effectively, and stays within safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-14B-Instruct::C4::p_omar::fs030::6,main_qwen7b14b,local_transformers:Qwen2___5-14B-Instruct,C4,C4 Direct Correction Baseline,p_omar,fs030,6,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly states the corrected project, aligns with the friendly and practical persona, uses an appropriate companion tone, and avoids any safety violations.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-14B-Instruct::C4::p_omar::fs040::6,main_qwen7b14b,local_transformers:Qwen2___5-14B-Instruct,C4,C4 Direct Correction Baseline,p_omar,fs040,6,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly states Montreal, avoids the wrong prior Chicago, fits the friendly and practical persona, uses the memory appropriately, and stays within safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-14B-Instruct::C4::p_omar::fs040::4,main_qwen7b14b,local_transformers:Qwen2___5-14B-Instruct,C4,C4 Direct Correction Baseline,p_omar,fs040,4,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses Montreal, aligns with the friendly and practical persona, maintains appropriate AI companion tone, and avoids any safety violations.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-14B-Instruct::C4::p_omar::fs035::4,main_qwen7b14b,local_transformers:Qwen2___5-14B-Instruct,C4,C4 Direct Correction Baseline,p_omar,fs035,4,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact (ginger tea), aligns with the friendly and practical persona, maintains appropriate AI companion tone, and avoids any safety violations.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_aurora::fs001::3,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_aurora,fs001,3,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior 'Barcelona' instead of using the correct value 'Lisbon', and fails to correct the user's note.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-14B-Instruct::C4::p_omar::fs045::6,main_qwen7b14b,local_transformers:Qwen2___5-14B-Instruct,C4,C4 Direct Correction Baseline,p_omar,fs045,6,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly states the signature project as 'neighborhood pantry series', avoids the wrong prior, fits the friendly and practical persona, and maintains safe boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_aurora::fs016::1,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_aurora,fs016,1,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (Barcelona) instead of using the correct fact (Lisbon), and includes an irrelevant 'fs0' token, but stays within safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_aurora::fs011::7,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_aurora,fs011,7,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior 'iced coffee' instead of using the correct value 'mint tea', and fails to incorporate the correction, though it maintains safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_aurora::fs031::5,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_aurora,fs031,5,home_city,Factual Error,False,False,3.0,4.0,4.0,3.0,4.0,5.0,False,False,"The response avoids the wrong prior but does not provide the correct city, missing the opportunity to correct the user's assumption.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_aurora::fs021::5,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_aurora,fs021,5,signature_project,Factual Error,False,False,1.0,3.0,3.0,1.0,2.0,5.0,False,False,"The response fails to provide the correct fact (slow-travel video diary) and instead gives generic advice, ignoring the specific correction.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_aurora::fs021::1,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_aurora,fs021,1,signature_project,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (luxury hotel ranking) instead of using the correct value (slow-travel video diary), violating factual correctness and memory use, though it stays within safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_aurora::fs036::6,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_aurora,fs036,6,signature_project,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior value instead of using the correct fact, contradicting the correction.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_aurora::fs031::7,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_aurora,fs031,7,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior 'Barcelona' instead of using the correct value 'Lisbon', and fails to incorporate the correction despite no memory being available.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_aurora::fs041::5,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_aurora,fs041,5,favorite_drink,Factual Error,False,False,3.0,4.0,4.0,3.0,4.0,5.0,False,False,"The response avoids the wrong prior but does not provide the correct value, showing partial factual handling while maintaining persona and safety.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_lena::fs009::6,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_lena,fs009,6,signature_project,Factual Error,False,False,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior 'speed-reading bootcamp' instead of using the correct value 'exam reset notebook', failing the core factual correction.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_aurora::fs046::5,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_aurora,fs046,5,home_city,Factual Error,False,False,3.0,4.0,4.0,3.0,4.0,5.0,False,False,"The response avoids the wrong prior but does not provide the correct city, missing the opportunity to use the correction.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_lena::fs004::6,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_lena,fs004,6,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The model repeated the wrong prior 'Busan' instead of the correct value 'Seoul', failing factual correctness and memory use, though it maintained safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_lena::fs004::3,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_lena,fs004,3,home_city,Factual Error,False,False,3.0,5.0,5.0,3.0,5.0,5.0,False,False,"The response politely asks for the note but does not provide the correct city (Seoul) or correct any wrong prior, so it partially addresses the request but misses the opportunity to use the correct fact.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_lena::fs024::1,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_lena,fs024,1,signature_project,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (speed-reading bootcamp) instead of using the correct fact (exam reset notebook), failing factual correctness and memory use, though it stays within safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_lena::fs029::4,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_lena,fs029,4,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (energy drink) instead of using the correct value (barley tea), contradicting the correction and failing to use memory.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_lena::fs039::1,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_lena,fs039,1,signature_project,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (speed-reading bootcamp) instead of using the correct fact (exam reset notebook), failing factual correctness and memory use, though it maintains safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_lena::fs039::7,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_lena,fs039,7,signature_project,Factual Error,False,True,1.0,3.0,3.0,1.0,2.0,5.0,False,True,"The response repeats the wrong prior 'speed-reading bootcamp' instead of using the correct fact 'exam reset notebook', and fails to close with a style trait as requested.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_lena::fs049::2,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_lena,fs049,2,home_city,Factual Error,False,True,1.0,3.0,2.0,1.0,2.0,4.0,False,True,"The response repeats the wrong prior (Busan) instead of using the correct value (Seoul), violating factual correctness and memory use, though it stays within safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_mika::fs007::6,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_mika,fs007,6,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,2.0,5.0,False,True,"The response repeats the wrong prior 'Toronto' instead of the correct value 'Vancouver', and includes irrelevant follow-up dialogue, but stays within safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_mika::fs007::4,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_mika,fs007,4,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,2.0,5.0,False,True,"The response repeats the wrong prior (Toronto) instead of using the correct value (Vancouver), contradicting the correction and showing no memory use.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_mika::fs027::5,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_mika,fs027,5,signature_project,Factual Error,False,False,1.0,3.0,3.0,1.0,2.0,5.0,False,False,"The response fails to provide the correct fact (beginner strength series) and instead gives generic advice, ignoring the user's request for the correct project name.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_mika::fs042::4,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_mika,fs042,4,signature_project,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (marathon nutrition guide) instead of using the correct value (beginner strength series), failing factual correctness and memory use, though it stays within safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_mika::fs047::4,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_mika,fs047,4,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (green smoothie) instead of using the correct fact (black coffee), violating factual correctness and memory use, though it stays within safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_mika::fs032::2,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_mika,fs032,2,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (green smoothie) instead of using the correct fact (black coffee), showing a factual error and no memory use, though it stays within safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_noor::fs013::4,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_noor,fs013,4,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (Osaka) instead of using the correct value (Kyoto), contradicting the correction and failing to use memory.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_noor::fs008::7,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_noor,fs008,7,favorite_drink,Factual Error,False,True,1.0,3.0,4.0,1.0,4.0,5.0,False,True,"The response repeats the wrong prior (espresso) instead of using the correct fact (jasmine tea), failing to correct the error.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_noor::fs023::7,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_noor,fs023,7,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,4.0,5.0,False,True,"The response repeats the wrong prior (espresso) instead of using the correct fact (jasmine tea), and fails to incorporate the requested style trait, though it maintains a reflective tone and safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_noor::fs048::1,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_noor,fs048,1,signature_project,Factual Error,False,True,1.0,3.0,3.0,1.0,4.0,5.0,False,True,"The response repeats the wrong prior 'electronic festival set' instead of using the correct value 'midnight acoustic sessions', and does not reflect the reflective, modest style of the persona.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_noor::fs033::3,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_noor,fs033,3,signature_project,Factual Error,False,False,3.0,4.0,4.0,3.0,4.0,5.0,False,False,"The response does not directly correct the wrong prior or use the correct fact, but it stays in persona and avoids safety violations.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_omar::fs010::6,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_omar,fs010,6,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior 'Chicago' instead of using the correct value 'Montreal', failing factual correctness and memory use, though it stays within safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_omar::fs010::2,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_omar,fs010,2,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The model repeats the wrong prior (Chicago) instead of using the correct value (Montreal), failing factual correctness and memory use, though it stays within safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_omar::fs015::3,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_omar,fs015,3,signature_project,Factual Error,False,False,3.0,4.0,4.0,3.0,3.0,5.0,False,False,"The response does not explicitly correct the wrong prior but avoids repeating it, though it fails to provide the correct value.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_omar::fs025::2,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_omar,fs025,2,home_city,Factual Error,False,True,1.0,4.0,4.0,1.0,3.0,5.0,False,True,"The model repeats the wrong prior (Chicago) instead of using the correct value (Montreal), failing factual correctness and memory use, though it maintains persona and safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_omar::fs025::7,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_omar,fs025,7,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior 'Chicago' instead of using the correct value 'Montreal', and the wink/emoji tone is slightly over-intimate for the given persona.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_omar::fs030::2,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_omar,fs030,2,signature_project,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior 'fine dining awards show' instead of using the correct value 'neighborhood pantry series', failing factual correctness and memory use.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_omar::fs035::7,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_omar,fs035,7,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior 'cola' instead of using the correct value 'ginger tea', and does not incorporate the requested style trait.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_omar::fs035::4,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_omar,fs035,4,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior 'cola' instead of using the correct value 'ginger tea', failing factual correctness and memory use, but stays within safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_omar::fs045::1,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_omar,fs045,1,signature_project,Factual Error,False,False,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (fine dining awards show) instead of using the correct value (neighborhood pantry series), failing to correct the error.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_omar::fs040::5,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_omar,fs040,5,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,2.0,5.0,False,True,"The response repeats the wrong prior 'Chicago' instead of using the correct value 'Montreal', and fails to correct the error despite the user's hint.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C0::p_omar::fs050::1,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C0,C0 No memory,p_omar,fs050,1,favorite_drink,Factual Error,False,True,1.0,4.0,4.0,1.0,4.0,5.0,False,True,"The response repeats the wrong prior (cola) instead of using the correct fact (ginger tea), failing factual correctness and memory use, but otherwise fits the persona and safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_aurora::fs001::1,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_aurora,fs001,1,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (Barcelona) instead of using the correct fact (Lisbon), violating factual correctness and memory use, though it maintains a warm tone and stays within safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_aurora::fs001::3,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_aurora,fs001,3,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior 'Barcelona' instead of using the correct value 'Lisbon', and fails to apply the correction despite the user's request.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_aurora::fs016::2,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_aurora,fs016,2,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (Barcelona) instead of using the correct value (Lisbon), failing to apply the correction.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_aurora::fs006::1,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_aurora,fs006,1,signature_project,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (luxury hotel ranking) instead of using the correct value (slow-travel video diary), failing to apply the correction.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_aurora::fs006::4,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_aurora,fs006,4,signature_project,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (luxury hotel ranking) instead of using the correct value (slow-travel video diary), showing no memory use and factual error.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_aurora::fs016::7,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_aurora,fs016,7,home_city,Factual Error,False,True,1.0,3.0,2.0,1.0,2.0,4.0,False,True,"The response repeats the wrong prior (Barcelona) instead of using the correct value (Lisbon), and includes irrelevant metadata, violating factual correctness and memory use.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_aurora::fs046::5,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_aurora,fs046,5,home_city,Factual Error,False,False,1.0,3.0,3.0,1.0,2.0,5.0,False,False,"The response fails to provide the correct city (Lisbon) and instead gives generic travel advice, ignoring the fact correction entirely.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_aurora::fs036::4,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_aurora,fs036,4,signature_project,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (luxury hotel ranking) instead of using the correct value (slow-travel video diary), showing a factual error and failure to apply the correction.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_aurora::fs046::3,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_aurora,fs046,3,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,2.0,5.0,False,True,"The response repeats the wrong prior 'Barcelona' instead of using the correct value 'Lisbon', and fails to correct the user's note.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_lena::fs014::4,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_lena,fs014,4,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (energy drink) instead of using the correct value (barley tea), contradicting the correction and failing memory use.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_lena::fs014::6,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_lena,fs014,6,favorite_drink,Factual Error,False,False,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response incorrectly states 'water' instead of the corrected 'barley tea', repeating an error and failing to use the correct fact.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_lena::fs019::4,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_lena,fs019,4,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (Busan) instead of using the correct value (Seoul), failing to apply the correction.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_lena::fs024::5,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_lena,fs024,5,signature_project,Factual Error,False,False,1.0,3.0,3.0,1.0,3.0,5.0,False,False,"The response avoids the wrong prior but also fails to provide the correct value, making it factually incomplete and not using the memory.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_lena::fs029::4,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_lena,fs029,4,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (energy drink) instead of using the correct fact (barley tea), contradicting the correction and failing to use memory.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_lena::fs029::5,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_lena,fs029,5,favorite_drink,Factual Error,False,False,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response fails to provide the correct fact (barley tea) and instead speculates about unhealthy drinks, repeating the wrong prior indirectly.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_lena::fs049::3,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_lena,fs049,3,home_city,Factual Error,False,True,1.0,4.0,4.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior 'Busan' instead of using the correct value 'Seoul', failing to correct the user's note.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_lena::fs049::4,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_lena,fs049,4,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (Busan) instead of using the correct value (Seoul), failing to apply the correction and contradicting the factual update.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_mika::fs002::4,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_mika,fs002,4,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (green smoothie) instead of using the correct value (black coffee), contradicting the correction and failing memory use.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_lena::fs049::6,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_lena,fs049,6,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The model repeats the wrong prior 'Busan' instead of using the correct value 'Seoul', failing factual correctness and memory use, though it stays within safety boundaries.",deepseek-v4-flash
main_qwen7b14b::local_transformers:Qwen2___5-7B-Instruct::C1::p_mika::fs017::1,main_qwen7b14b,local_transformers:Qwen2___5-7B-Instruct,C1,C1 Positive-only memory,p_mika,fs017,1,favorite_drink,Factual Error,False,True,1.0,4.0,4.0,1.0,4.0,5.0,False,True,"The response repeats the wrong prior (green smoothie) instead of using the correct fact (black coffee), failing to apply the memory correction.",deepseek-v4-flash
